region_id,case_id,optimization,source_type,direction,interface_position,raw_node_name,canonical_node_id,bus_name,bit_index,role
bitmanip_sign_extend_w3__resyn__whole_output_cone,bitmanip_sign_extend_w3,resyn,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w3__resyn__whole_output_cone,bitmanip_sign_extend_w3,resyn,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w3__resyn__whole_output_cone,bitmanip_sign_extend_w3,resyn,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w3__resyn__whole_output_cone,bitmanip_sign_extend_w3,resyn,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,rewrite,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,balance,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,compress2rs,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,dc2,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,identity,ground_truth_region,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,identity,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,refactor,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,resub,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,resyn2,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,resyn,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,rewrite,whole_output_cone,output,7,y_7,y_7,y,7,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,0,a_0,a_0,a,0,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,1,a_1,a_1,a,1,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,2,a_2,a_2,a,2,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,3,a_3,a_3,a,3,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,4,a_4,a_4,a,4,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,input,5,a_5,a_5,a,5,data_operand
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,0,y_0,y_0,y,0,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,1,y_1,y_1,y,1,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,2,y_2,y_2,y,2,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,3,y_3,y_3,y,3,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,4,y_4,y_4,y,4,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,5,y_5,y_5,y,5,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,6,y_6,y_6,y,6,output
bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,identity,ground_truth_region,output,7,y_7,y_7,y,7,output
